City_Id,Country,City,Date,Lat,Long,Cloudiness,Humidity,Wind_Speed,Temp_Max
499292,RU,Salavat,1601341690,53.38,55.91,0,91,3.09,45.63
2620871,DK,Hals,1601341691,57.0,10.31,48,95,1.99,53.01
3084093,PL,Swidnica,1601341691,50.84,16.49,100,91,6.17,46.0
518976,RU,Novocheboksarsk,1601341692,56.11,47.48,100,65,4.47,42.8
3099759,PL,Elblag,1601341694,54.15,19.41,66,81,2.24,51.8
2783309,BE,Zedelgem,1601341694,51.13,3.14,21,91,1.99,54.0
3161733,NO,Bergen,1601341460,60.39,5.33,75,100,11.41,55.99
3077706,CZ,Chodov,1601341695,50.24,12.75,90,93,5.82,46.4
3101680,PL,Chodzież,1601341696,52.99,16.92,98,93,3.36,53.01
2646504,GB,Hove,1601341491,50.83,-0.17,94,95,1.99,62.01
